cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
Ugx7Gya_AwUmya2Oz3d4AaABAg,"Itu semua krn penamaan yg salah, klu di luar negeri di bilangnya costume ( pelayanan), klu di sini Sudah di bea terus di cukai, 😂😂 jadi gak heran deh",3 minggu yang lalu,@user-hm1gc3pr8u,UCG01igkB5I1JWjvLUdSo8cg,0,,https://yt3.ggpht.com/ytc/AIdro_n17eVS6yOwSEgbNTgXc4n9JeOKRE9MMEESD8Bfcg_tgLUU3ZPzBmNs64A-tbv0zyDUoA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.18595
UgxT9vk1y6EecnnynDh4AaABAg,Usut tuntas Bu Menteri.... Sampai hilir ke hulu...,3 minggu yang lalu,@caknunkusuma,UCGnzWEUxQn8bkdVs0tbFjpg,0,,https://yt3.ggpht.com/ytc/AIdro_k2fdXEvPgZYbuyqE2gINc3gct8F4Sjj3X4lB4oeCrZCvI=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.190952
UgwlZLjMxyumOoYKQhZ4AaABAg,gaji nya masih kurang gede bu sehingga kerja nya ngawur dan terkesan sengaja mencukai zebanyak banyaknya demi bonus hadil cukai semakin besar angkanya maka banyaklah bonusnya,3 minggu yang lalu,@eeniin-iw5kd,UC74dYsMBsVJnhjGKTxnjWfQ,0,,https://yt3.ggpht.com/ytc/AIdro_njCXJhtq4-GdHLKssb2x-Xnqe-d7t-AqcgJ9MmmxCWaNJoHPsDmxoa1wx6nZcXqTdusQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.196998
Ugy-YGvI6gg9cw9A0q14AaABAg,Ah lagi-lagi orang-orang seperti itu lag 😂😂,3 minggu yang lalu,@tomyagusta15,UC-sekSghBZXLnUqaF-uY__w,0,,https://yt3.ggpht.com/uNFgmPw25s5eB-Vgj21vdraimCdalbgnoJ3OEFxGXFDLGW1PySL04ZXhi09csrCCp3iZFV9LvPU=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.201999
Ugz-tmXtl3z33Oygys54AaABAg,"Betul Masalah selesai tp bpk” yg d Blkng bu Sri M pnya 51m blom d usut kan?cadass bgt hartanya puasa setiap hri kah pasti Bohong klo lurus lurus aja gk ada tampang klo beriman tp kelakuan spt ibliss usut lah masa 280jt Rakyat gk berani sama 1 Org cecunguk cecunguk itu sih,sya tdk hebat sya td kuat kuat n hebat hnya milik Allah SWT Khoirunnas anfauhum linnaas Alla kulli hall.CUIHHHH HUAKKK",3 minggu yang lalu,@sirinasep,UCj-u3Y1GMJUcdUD7nKWF_kw,0,,https://yt3.ggpht.com/ytc/AIdro_nuNlfceTDiBSTQUhxQ56YDJFbBu1DjRfTpJMFP6ck9D0x3tsglom8eMUA2blBLpRVU8w=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.207453
UgzjKyJbxcgluRdcJCZ4AaABAg,"Buat aturan yg  benar,petugas bea cukai harus kerja yg benar, bea cukai jika impor jngan terlalu tinggi buat aturan prosentase yg jelas .kasihan  importir",3 minggu yang lalu,@pakdeyani6211,UCtLKzZHdmroyxEukiyyHNlQ,0,,https://yt3.ggpht.com/ytc/AIdro_nE17TT10pceJwtdSG6viueMxBR9RaYda_RWtlRTFo=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.210364
UgwWwjusxZ2ItqYwlMd4AaABAg,"Beacukai nya banyak masalah....
Ganti semua aja orang2 nya di beacukai.",3 minggu yang lalu,@kangpatrick858,UCpZMcSBCKj8a0S7nJTNEc_w,0,,https://yt3.ggpht.com/TkFxIhiN5D0o4Xm8LI_FksxUR6JOBlhi2h1VGvTmkA5E6vK9OzH1BbvawbRhbQ_isKOkr9i1NQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.596169
UgzKbQGqH19QA7rvXLl4AaABAg,"Yang ga viral gimana bu?
Kocak bener masa harus viral dulu 😂

Ngomong melindungi umkm. Umkm aja ijin nya sulit. Belom di peres oknum yang punya kewenangan 😅",3 minggu yang lalu,@jossbegondoss,UCGXsWALIRVNGy76pPjmVigw,0,,https://yt3.ggpht.com/QGHyiDGKCqdaQKRHqREd2s7UgUNq9KoufpEnrH7zJf-UDr5CShaWLNqgl_nyavSsX-30Lik0=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.599185
UgwNfAjDCIrZMsUH0TB4AaABAg,"😂😂urusan sepatu ampe big bosnya turun,itu artinya dirjen bea cukai nya tidak becus,bisa kerja,jgn cuma di peringatkan harus di pecat,kerja tidak becus cuma makan gaji buta dirjennya,klu urusan sepatu ampe big bosnya  turun tangan",3 minggu yang lalu,@jefryrumayar5013,UC6De7IqZecBktgZP0li0bZg,0,,https://yt3.ggpht.com/ytc/AIdro_kbkKodm737VfjIEozboqQbclIcS1kovB-wMhpktvqg9dNw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.601728
Ugz64qvWj4Pci-lWqAt4AaABAg,"pengen tau, ada gak ya pejabat yang miskin atau hidup pas pasan ?",3 minggu yang lalu,@samsmotion3161,UChMy1yi5OuRYiXQ2ldKaZ9Q,0,,https://yt3.ggpht.com/ytc/AIdro_kwDrKvlL36_OeMp9AVFAPvBXebkHIbNPe0ZEZBF5sI1Io=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.603022
UgwhVHsveZfwsgbO6BJ4AaABAg,"Basa basi Krn viral ibu ini lbh dari 10th...berkuasa,beacukai anak buah dia ...dari dulu sampe skrg...yaaa begitu saja",3 minggu yang lalu,@christianborneoemanuel3950,UCNVejFnHEy8K2lY27xz8YBg,1,,https://yt3.ggpht.com/ytc/AIdro_kv6qaKyVb7HPpLF1gLeADcRtYYN2G6LXo3PEvRX0RjOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.605039
Ugz9iHtEEEHyJqQc3814AaABAg,Bu Mentri sampe turun.. mantab,3 minggu yang lalu,@YuliatiAti-oj3kx,UCn2WD2BhiZbBgPoOrYYoV-g,0,,https://yt3.ggpht.com/ytc/AIdro_kXU1Xv4OYOu7deLcZHI6kKf3o91kpQLL-CfwjhqJVLoPaPmGybqUpU5CCFvbFBw46cpw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.607175
UgxKEUlaidADjQpLRMJ4AaABAg,halah anda yg ksh celah dr awal buk pokoknya semua jd serba susah skr gara2 kebijakan2 anda,3 minggu yang lalu,@MD-yv4vx,UCkiWPKq4LAnS3lDWYkzgK_g,0,,https://yt3.ggpht.com/ytc/AIdro_lc07vYlbd5cSquFf9grX53FcufFhKEuAG_jXb48z4=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.609168
Ugxw_ixnF0tEZW7GLs14AaABAg,Pecat oknum2 penghianat bangsa,3 minggu yang lalu,@Surya-nt9kn,UC40UusQWYUTqQkGm2cUPPfg,0,,https://yt3.ggpht.com/ytc/AIdro_m8XKHqSWkWTWqWfEqmk_VKzILNNjD_Lzb82OiQOJGQrEQgbhrNF_TgQFrd7LuMlqJAqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.611189
Ugw6hxzEi1h8gVwbf514AaABAg,Meresahkan masyarakat saja itu.,3 minggu yang lalu,@rahmathidayat-ms9xd,UCtHz2m1ufMIHfW479n3MWdA,0,,https://yt3.ggpht.com/ytc/AIdro_k6h2qY3mM-ZWZNQiay0_2ifl2J7PwqWMgcvxpuhhlsUQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.614134
UgyO3PEP8PPyv8rlf514AaABAg,Ribuan kasus serupa krn rendahnya integritas para pegawai bea cukai….,3 minggu yang lalu,@choirulumam2851,UCIKRsdVuXNJgq5UZb5EaRNg,0,,https://yt3.ggpht.com/ytc/AIdro_m8tdiN6Qx3Vj7P_XE62Px_dF6eIisUXD8tvhsLUekJY0Y=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.616395
Ugz1lnHoV8L7yhDqkvV4AaABAg,Tidak bisa begitu ibu.... jangan hanya di tegur saja tapi harus di beri sangsi agar tidak ada kejadian serupa ibu.,3 minggu yang lalu,@OfficialDahrul,UCfkdvt9Y8sM7kWLck194XQg,0,,https://yt3.ggpht.com/Wp8HDew6r_LAwLJqNt0-BBz6uhEg9DkCNi9HiABo8DjBM4FewZudnoq3_Ty30ecbarQ_1Eue=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.618482
Ugw2Tg4hqFhrnZ_VxQt4AaABAg,"SEMUA HARUS VIRAL DULU ya SRI...
negara INDONESIA GITU...",3 minggu yang lalu,@Muhammad_JM69,UCoFlFaK_ioZ5PnYzuUc4vUQ,2,,https://yt3.ggpht.com/-uwmS3xRgro9FfuQgtRmHg8W8pU9TSAAgRniiwVSLaziybNfR1nq0wRE4ffSctWwLdOeGSuA0JY=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.620482
UgxnQ-NcDv-N6QBu8ih4AaABAg,Terkesan membela bawahan. Apa yakin tidak ada kesalahan disengaja dari pegawai bea cukai untuk mendapat keuntungan pribadi atau kelompok?,3 minggu yang lalu,@tut.01,UCZn8a3-qkPrpt_PuK8Wflvw,0,,https://yt3.ggpht.com/H3Du6M4VPx8xU_Aj7Fzj_jhPZpTI9N84gd19NQbbaC90lT7Biz81pa5qNqnPIUrD2hhzqQ8iZKI=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.623398
UgzjbGdt4omHpYG9HdN4AaABAg,Cuma dtegur enak buanget. Kpk kpk mana....,3 minggu yang lalu,@coffehitam9126,UCkL3hU_Nv07Evu-nTLTGvxA,0,,https://yt3.ggpht.com/EeJmy7XtWNVuhhCWiRdLDM8KZnEq_n1-eOZ3wDcxn-b6VCmHBb_sVQChb1rld9NsbNiC7Pjj=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.625049
UgxnD3dTaCWmZBBSnnh4AaABAg,Jadi apakah saya bisa berasumsi kalau barang barang yang dipamer oknum pegawai bea cukai di medsos mereka itu adalah hasil rampasan 😅😅,3 minggu yang lalu,@BontoBontoa,UCNkZVe0qIpGjKMkMB5kj0yg,0,,https://yt3.ggpht.com/FcefYV77vKNmDxA6DjXwfvYVghk1PTjEV0_Dj7-WrkJs9KVQ-dyZwXRNNYHF94XFt_yoydwjaX8=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.627153
UgxdkBJP74bb5vV1FKV4AaABAg,Periksa semua kepala pajak dan bea cukai.....ada yg pny harley7,3 minggu yang lalu,@pembelatanahair1809,UCEvnzOiupurnQhYhHteeliA,0,,https://yt3.ggpht.com/Dr8mS3SCw8q2k1S8MUrq9uS0bg3DcWORTm0l1asZTYJBVzc7SpYaneNI08_BywkExEkCTJd8tu8=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.630055
UgyQOpnrGjOnU8FpQdN4AaABAg,"Mau dibungkus dg kata2 semanis apapun tetap saja yang namanya begal ya begal. Bea cukai itu begal, isinya manusia2 maruk.",3 minggu yang lalu,@artarjs2035,UCA7CMeTNNcMnDAfsFgCas8w,0,,https://yt3.ggpht.com/ytc/AIdro_lY-23Nu3jgLVs-QlYrww6HC7Jh7NKuhVF3xYVh16U=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.633128
UgwvcMfIS1SjcL3PRit4AaABAg,Bea.cukai menang dari dulu perampok yang ber.ijasa,3 minggu yang lalu,@Husin-nw1jb,UCO2LqPXgW4Q7ovKuaebol1w,0,,https://yt3.ggpht.com/ytc/AIdro_npcUR6XsdtEyWk5O0DUPbiBwaX_JeUikuODvjwubz_UpOPbxUG2HLiUrAGCHsdKbjT0g=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.635321
UgxTJEdVGlTPZbSck8J4AaABAg,saya percaya ibu sri mulyani orangnya baik. tapi anak buah sampeyan yg di bea cukai itu lho bu yg ruwet 😂,3 minggu yang lalu,@gondosarioptimis924,UC-fMq6UxmDVZueMnadmfpSQ,0,,https://yt3.ggpht.com/ytc/AIdro_lVd9-q6kBQ4NysJHKf1b1Ds_lwQkjmxNEHYJSqcLc2rmI=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.637408
UgzWlJjuv8UdahUA2Jl4AaABAg,pegawai bea cukai tidak ada yang kereeee....,3 minggu yang lalu,@vanoaliando453,UCyMyxmv1lySFrv_w6Oqi4Rw,0,,https://yt3.ggpht.com/ytc/AIdro_k6Evl2yWY50AlcU5d6kbmfJZ-IXEd1z1CbVFvdXlI=s88-c-k-c0x00ffffff-no-rj,False,False,1714502540.639399
Ugx5JIaCoXyc0IHwdaV4AaABAg,ga bakalan mempan klo cm ditegur...itu harus ditenggelamkan.,3 minggu yang lalu,@Go_ceng,UCe5HdP4QmCq7k2g5Wm3QWtg,0,,https://yt3.ggpht.com/TxBX5RnAd4ZOSqxvzzSQArXspmf9pqxBn7PJmGjvDasy3Vnw3_ZxPxCEP48XRkmXWb4kXgRR=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.102655
UgwtGJbtu4upgbbQLL94AaABAg,"Segara ganti menkeu, kerjannya hanya menunggu laporan atau viral dulu, jarang sidak langsung",3 minggu yang lalu,@sonyagung4507,UCcNlHnpWVxUs1U6yt39n5pA,0,,https://yt3.ggpht.com/ytc/AIdro_nY7tIJVtvew4t0HlGQXrF_VsecTzPBqB0cO8WZnNc=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.105171
UgzNRZ5RjZV3vdFsC354AaABAg,dapat kaos giveaway dari luar negri tahun 2023 padahal dapat gratis kaosnya handmade tapi di tagih sama beacukai 500k gile aja harus nebus kaos 500k mending buat orang orang beacukai,3 minggu yang lalu,@signalairdropid2669,UCakfjzp7f3nM9sK12gBINZQ,0,,https://yt3.ggpht.com/rROeN6neH13GlLDLXOfPANvaNzY9nNp1l7tj-2wWXGCr67yhmdEbjBBnEPGWGlGzgAMgeiqh8w=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.107492
UgxHXL8wXdeRzVTS-vZ4AaABAg,ingat..banyak pegawai bea cukai yang di tangkap kpk..!!!,3 minggu yang lalu,@abdikojah,UCd0wCzqjaycrlZY1kxbf-yA,0,,https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.110489
UgzYL3pCsKV5q5bygiJ4AaABAg,BC = SAMPAH,3 minggu yang lalu,@asimplething,UCKVZiVG5OebrbSMOpe4rGpA,1,,https://yt3.ggpht.com/GkHb2KETuAsiiiYkLOtn_EYKhMKY2VVrQIscYSDZHIpdrK_ievhdm22n4j7OWIz752pieqIGlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.112492
UgxhAB4YlQO0_CARq2B4AaABAg,Mafia negri sendiri,3 minggu yang lalu,@lehanurjanah1727,UCmq45ao34kYsxtANJpWSA9Q,0,,https://yt3.ggpht.com/ytc/AIdro_nhjP8dg__CJTV9OLVdrjNMaBRz6mH4LTPCDWuqjo2z9g=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.115
UgwSO33K6J6A0xZd3TN4AaABAg,"bukan baru tau tp pura2 ga tau, pungli semua itu",3 minggu yang lalu,@studioartwork8634,UCQwnI5L1v0AYJh4jnbbwIog,0,,https://yt3.ggpht.com/ytc/AIdro_kHqLGVzNMkxjZDUZdg3xsK94uq0b4-LW6xtK8XcO4N=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.117322
UgxF-TdWas296ZgNTV94AaABAg,Anak buah Ibu Sri terlalu berlebihan !!!,3 minggu yang lalu,@niceguy5524,UCPQTRxUYtCR_XUTz-DYCu_A,0,,https://yt3.ggpht.com/LSSio1GKqv89fVlVPyd6hn3YVz9P9uo2SpxRAOrbH_J4PfiTpknIQb43vHC1bYIN5Q_hfkB2yg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.120321
UgxZ23pWMJFjW5W-rb54AaABAg,Rokok ilegal di biarkan beredar di pasaran. Tidak ada gunanya fungsi bea cukai ini,3 minggu yang lalu,@iksanabdinugraha6505,UCWmJkR1_91k2PvWIKSl_b_w,0,,https://yt3.ggpht.com/ytc/AIdro_lCf9naXXLloa3uM8kvntLv8-FSsOM1Wl8-nvFMty4=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.122322
UgwH8YpZTg9-fHrDW-l4AaABAg,Mirip maling ni bea cukai,3 minggu yang lalu,@inotmovlog655,UC3JS7RbXQuaNkQDuVKwkL9A,0,,https://yt3.ggpht.com/ytc/AIdro_lzHS4NROqjB07tGspPzx6PbXt-mRbae5liC7fNaZGUyQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.124322
Ugwx62ea8X7lhl1MIOx4AaABAg,Yang saya heran BEA CUKAI DAN PNS di Indonesia gaji kecil tapi kekayaan milyaran terus gaya hidup anak2nya mewah.. itu orang tuanya cari uangnya gimana ya....Orang kaya Indonesia 😂😂😂😂😂.koruptor.,3 minggu yang lalu,@ruditekhnikanto7998,UC99u-zLOr-4cm2dGe3JTeRw,0,,https://yt3.ggpht.com/ytc/AIdro_kNwDG3KpUYR6xTz8496gMv13qUX0ttx6CeeOYgp-WGHg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.126111
Ugxb_xEa9j180w11AQF4AaABAg,"Itu anak buahnya yg sudah melanggar ga d sangsi, klau barang beda langsung ddenda😅😅
Itu yang B sekolah dah lulus kek ny",3 minggu yang lalu,@ayasidt2423,UCARbsPb4v19RwukJJdkWXVA,0,,https://yt3.ggpht.com/ytc/AIdro_mltQWHRdqFvZ0s1fb5_Gjslx9GY0DD-Oc0rQFlYgckdQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.129102
UgyLIFXcdpksPwGCNoB4AaABAg,"sy dikirimi kaos oblong dan sketchbook sama teman dari malaysia, lalu dikenakan biaya cukai 700rb, tapi ga viral jadi ga ditindak,",3 minggu yang lalu,@KM33VM,UCTtBEJNmDH8HI0KWAxILKcA,0,,https://yt3.ggpht.com/ytc/AIdro_nzTtI6dXn-Cu4_vvTKcrP230DTqZvqC3fSmF5X7oUDAJmoMTco-_b3LV3y5NsoSbrKww=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.131103
UgwuMhDAXJfMH7e70K54AaABAg,Bea Cukai anjeeeeng taekkk,3 minggu yang lalu,@tessatambunan3617,UCNvnhfmHNsy7XfOpR3zn_rQ,0,,https://yt3.ggpht.com/ytc/AIdro_lidWBJOdrBQQT2tw0iTTQFZpX1WWbZGJ0INjoFEmq6wwg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.133102
Ugza9_hxcPakIrxSDuh4AaABAg,Sama ajah dia komplotanya,3 minggu yang lalu,@roninugraha73,UCS8fn-89yTF6nT18gN-5yqQ,0,,https://yt3.ggpht.com/ytc/AIdro_nBiBza47xrVI22HQqbI5vVMSjOKCrypMV0wpODLhDTVe4Nl2G7EKpFmagMA2FW4bucAg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.136403
UgwfFLbtDI5MGoWIwZR4AaABAg,"Bea cukae kerja gaji besar,tapi nyusahin orang",3 minggu yang lalu,@teguhprasetyo955,UCASW3zLIRfgEinr-TT59Jig,0,,https://yt3.ggpht.com/ytc/AIdro_nYxzXwU62KRvfnrIOdVb6WoAj8aa2YOv8UFRs2gEriSA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.138412
UgyQuUDJOcI0Ul23Fc14AaABAg,"akal akalan saja itu kena pajak 🤣🤣🤣, bayar pajak itu hanya untuk mengkayakan orang orang pajak saja 🤣 🤣 🤣, seperti pajak pagi, pajak siang, pajak sore dll",3 minggu yang lalu,@alwie6418,UC95XLmKPH2e8A7AaI9XikeQ,0,,https://yt3.ggpht.com/ytc/AIdro_m6WlnwLCVK6DrC7LjxLApj9Adw6ZcFzQ7QSr7I3d8gydM=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.140411
UgyVLtRqh501Y87-AnV4AaABAg,Lintah darat,3 minggu yang lalu,@jambol322,UCu8-DKM4PhVIi3OUcJGvMXw,0,,https://yt3.ggpht.com/ytc/AIdro_lmLgGalB4-PEGqTnGCn7JLP5LvJWWH57yPerz1szU=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.142408
UgwsQg1_fg3slKOn8X54AaABAg,Dari tahun 90 an sudah seperti ini .. sudah bukan rahasia umum .. apa kabar anak buah anda yg blom bayar pajak ?,3 minggu yang lalu,@publiccopyright8250,UCxTtXFU5sSgxSQh5dIMbqug,0,,https://yt3.ggpht.com/9S2A0M06o7N0GyW21J5pJ7zvWK6G7-svZD0aa2HFDd12BR2UvFQ8MHgmWhZpNtwqtaD5ESHs=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.145429
UgyLuREmu1nYet1s87x4AaABAg,"mafia smua bea cukai dn pajak,  sim,   dll semua maling",3 minggu yang lalu,@user-tn7zh8lh8v,UC8teOntrLIDxy4sZuQTkZIQ,0,,https://yt3.ggpht.com/ytc/AIdro_n6uXwQUZQrJSqgJ6ZF2m7yPyU86vA2cV06lZe_vIJ30N0POsPL-swpaX5qoZBX-P1M2A=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.147959
UgwgTapokASme12ZOiB4AaABAg,"Itupun kalo viral kelar, kalo gk viral gmana",3 minggu yang lalu,@MrSuwandi33,UCoF-xFJNJSKlyLc88hfYHWQ,0,,https://yt3.ggpht.com/ytc/AIdro_mznPglmtf58sugap4TfHjsu95bIusiNGxwWKFY9v3abyg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.512365
UgwYLyOyMxOCxmf1-1t4AaABAg,"Ada baiknya sih,,, agar mereka membeli produk lokal,, klo pun mau beli produk luar ya hrs lewat impor,,",3 minggu yang lalu,@robinsuro4669,UCWPguZQNT5p9FaggnFmYf3Q,0,,https://yt3.ggpht.com/ytc/AIdro_k-wn2k9h1Qnzh7hsecBshUJ5JYIcTYn4txicGA8j6s-JMb0KCB8sSCJdDGfT5I4X1rcA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.515599
Ugw48HegWgCE73UQs2l4AaABAg,Lembaga paling pungli,3 minggu yang lalu,@user-wk5xq1yj9h,UC4TIvCNCS6fcmClArblr2RQ,0,,https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.518513
UgzseUoE73nEXv42Mbl4AaABAg,Bea cukai ini semakin semrawut,3 minggu yang lalu,@sugiharsono7869,UCSeUR87a80QIjcngPIhVHEw,0,,https://yt3.ggpht.com/ytc/AIdro_kYYqVEJCCVL0Myf382i_kX91WSBO_8SSK7EpClGZM7rLs=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.520543
UgwBdeWV9o7yBC7rNRR4AaABAg,BEA CUKAI INTIP NYE NERAKA!!!!!!! pensiun pada mampus BATIN nye....# WASPADALAH!!!!!!!!,3 minggu yang lalu,@user-kp6jt2dw7z,UC2GO1ueaKOa4VBeo7BSjhDA,0,,https://yt3.ggpht.com/ytc/AIdro_lPAu5LcUW1h_9K92DDPIFAt7oKeKn1gaScOAfzdeLy0FyHMrhcwYmEo-u21qNz3kJRkA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.522511
Ugye9CfAUxFX18As4qx4AaABAg,"bea cukai lagi, eeeeeeh dari dulu emang bikin greget aj",3 minggu yang lalu,@ekoanwarsiswanto392,UCYp7gpCKgak2yyEqjpQ0RRw,0,,https://yt3.ggpht.com/ytc/AIdro_mbx5gu1ZwU_MAokmbE9xrES66RWk5vhco_4AAsAJTNTTs=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.525106
UgyCWbDjbsoTnsMPd5l4AaABAg,Masa siih masalah spt ini harus ibu Mentri yg harus turun tangan...itu orang2 dibelakang ibu sekolah apa,3 minggu yang lalu,@indrabachtiar8608,UC23WW0MBDgFvhGr4A0QGG8g,0,,https://yt3.ggpht.com/ytc/AIdro_lXFVLVj_0VCIY7xT5uljhQMJn_BqtSwERgIHHf3_I=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.527473
UgyZtjVdpZdVhm6SCRt4AaABAg,"Langsung berhentikan Bu
Itu mahal ada kasus korupsi disana
Ini bea cukai periksa KPK
Pajak mahal banget",3 minggu yang lalu,@Pertamax93,UCfa8I-RsqbXjY_HRE323RBA,0,,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.530403
UgyURCmUmr-Vw5jqZDV4AaABAg,"Masalahnya bea& cukai gak mau diperbaiki Bu
Coba kalo ga viral..
Pegawai nya cari untung Mulu
Semoga kedepannya lebih baik lagi",3 minggu yang lalu,@deskahandika3725,UCMiOvIoUWSuIQ_NkYSbGN3w,0,,https://yt3.ggpht.com/ytc/AIdro_nu2PF4tfc_ns9mfxGceZ8ZynVC04P0zvtMDgiwMKo=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.53348
Ugxt6b0MyiZyKpWpaTd4AaABAg,Biar viral dulu baru kelar urusannya 😅 gitu aja terus biar banyak episode selanjutnya. 😅,3 minggu yang lalu,@24ampere,UCDZ_-VpbcsMoLOn-y8mmOAQ,0,,https://yt3.ggpht.com/7y-v15RralvaYDMhLWkT5EGJsiInwm-7pkR5Mw4yYo7eyHQPdheLUrP9uWiXm-RhnLmOy0zz=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.535067
UgzPjdTa8d7PuongtM14AaABAg,Menunggu viral ya,3 minggu yang lalu,@DWSofficialstory,UCwOXcKVn7aWqlxPYA8VNRSA,0,,https://yt3.ggpht.com/N2Vm2p8zhHqPlGnCR8Cci9VtY491-awG9f4dlD08lnbB_eNo3uzTXz6ii-OlwLb-xvUOf0U2mkA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.537075
Ugz_10Hva56ikpOlzs54AaABAg,"Mereka yang berutang Rakyatnya yang dipaksa membayar, efek negara salah urus",3 minggu yang lalu (diedit),@AzwardiJoe,UCdr8QHKiV_RHYzFEPYKcIRA,0,,https://yt3.ggpht.com/ytc/AIdro_lFC-nRk6hyCI3nhPohkuo_xskipZZwL3CtDgGu6lDwAIqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.540153
UgxQb47y9OjLs2NVhD94AaABAg,"Banyak alasan sdh muakk, bubarkan saja itu BAU CUKA",3 minggu yang lalu,@yr56789,UC8By50jwwouzFxM5qzyNMwA,0,,https://yt3.ggpht.com/ytc/AIdro_ngNrpxZbLR4e1sar122t0BuVO1K_ktCIkfYj88RgF5FZk=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.542166
Ugz_R2ux5WxR7Eo1gM54AaABAg,"bea cukai ini bukan orang2 baru, oknum2 lama yg nakal",3 minggu yang lalu,@tntrtswrsmurf,UC0a0bFiGFPU-Lu2_5UC0d9g,0,,https://yt3.ggpht.com/PYRX6JEA6etnF4hFoe4p7oAjLhx5TXlrr24VdbqYfG0XwC3pI7qwuIZ31lXzG0C4Yus8sjczsA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.543153
UgwBxSNWb17w18wXl2x4AaABAg,Maklumin aja . Kan kita indonesia,3 minggu yang lalu,@aliden0512,UCXHJrqPgQzygl9bZG9cxFQg,0,,https://yt3.ggpht.com/L0945vAUIIsHVIFWlLtLIxDe82VJWaGHMBb0C4joGvYO9LWyUQwrm5jHiN4tgj9FhrvqerbO=s88-c-k-c0x00ffffff-no-rj,False,False,1714502541.54678
